1.51267e-17,0.0036684,0.00303947,0.00246498,0.00286512,0.00613678,0.0062988,0.00151765,0.00655663,0.00866236,0.00721242,0.00462756,0.000953286,0.00297843,0.00708348,0.0115635,0.0140764,0.016174,0.0179485,0.0201249,0.023145,0.0246161,0.0227103,0.0214585,0.0212942,0.0216589,0.0185223,0.0149744,0.012966,0.0151249,0.0138019,0.0118585,0.00998582,0.0123922,0.0121333,0.0133538,0.0139408,0.0146788,0.0122438,0.0105836,0.0110815,0.00917767,0.010003,0.0121066,0.0150039,0.013251,0.0172957,0.0126541,0.012684,0.00985976,0.00945454,0.00725267,0.0116199,0.00723602,0.0110867,0.00856273,0.00916759,0.00912603,0.00472393,0.00301297,0.0025002,0.00283208,0.00219847,-0.00197041,0.00202719,0.00626271,0.000554007,-0.000805607,0.00146455,0.00584511,0.00657148,0.00567568,0.00967126,0.00882077,0.0127455,0.00742302,0.00840034,0.00820667,0.0103509,0.00965957,0.0142732,0.0133759,0.0166905,0.014083,0.0128094,0.0109755,0.0110959,0.00864549,0.0100569,0.0123713,0.0131179,0.0141066,0.0142823,0.0135925,0.00986254,0.00975077,0.0108985,0.0132443,0.013248,0.0138661,0.0144774,0.0175077,0.0191808,0.0208425,0.0214577,0.0248074,0.0234707,0.0225317,0.0190665,0.0213515,0.0195676,0.0161561,0.0111166,0.00729596,0.00502708,0.00182335,0.00887156,0.00589216,0.00653333,0.00313323,-0.00256369,0.00459118,0.00583881,0.00502868,0.00659408,0.00525009,0.00532324,-3.6482e-17
0.0036684,0.0253312,0.0134296,0.0125186,0.0251122,0.00480945,-0.0160975,-0.0294064,-0.0175229,0.00702645,-0.000924858,-0.00187719,-0.0171551,-0.0143877,0.00154287,0.012393,0.0383232,0.0497821,0.0511526,0.0481758,0.055911,0.0630869,0.0625287,0.0592983,0.0506948,0.0424159,0.035997,0.0298131,0.0224465,0.015366,0.0106289,0.000872297,-0.00442367,-0.00279321,0.00808844,0.0114478,0.0126045,0.0112383,0.0148832,0.0115359,0.0131285,0.0164242,0.0221318,0.023561,0.0334591,0.0339325,0.0346961,0.0365389,0.0304557,0.0273438,0.0276101,0.0308543,0.0336759,0.0448322,0.040584,0.0492951,0.0376425,0.0300875,0.0224522,0.0118782,0.010246,-0.00545452,-0.0139857,-0.00141342,-0.0178862,-0.0124026,-0.00137463,-0.00412455,0.00262747,0.011094,0.0227009,0.0373021,0.0359511,0.0460171,0.0419725,0.0417758,0.0345893,0.030232,0.0290718,0.0333711,0.0325968,0.0336939,0.0361855,0.0318232,0.0315756,0.0259403,0.0214204,0.0164947,0.0142511,0.00815154,0.0102132,0.0128378,0.0148416,0.00713104,0.00238699,-0.00441753,-0.00368979,-0.00019085,0.0157124,0.0243947,0.0278506,0.0249062,0.0372564,0.0485888,0.056573,0.0544153,0.0559595,0.0528843,0.0497998,0.0565046,0.0500304,0.0410365,0.0105132,0.0112251,-0.00338421,3.45047e-05,0.00611984,-0.000230418,-0.0012667,-0.0286845,-0.0325429,-0.0219387,0.00640199,0.0273862,0.00820663,0.0157513,0.0232408,0.00497278
0.00303947,0.0134296,-0.0342719,-0.0392899,0.00555668,0.0139726,0.00569342,-0.00967317,0.0113446,0.0440636,0.0209888,0.00914759,-0.0109732,-0.0215123,-0.0132581,-0.0301938,-0.0214298,-0.0312038,-0.0167096,-0.0114555,-0.00949691,-0.0180386,-0.0253962,-0.0185749,-0.0108166,-0.00849914,-0.0198863,-0.0173644,-0.0107891,-0.00725339,-0.0195746,-0.0186457,-0.0122968,-0.00435487,-0.0124548,-0.0159611,-0.0220837,-0.0231662,-0.0264717,-0.0127665,-0.00219479,0.00490585,0.00655209,0.0123588,0.00243468,0.00298162,0.0017793,-0.00406301,0.00108796,0.00834406,0.00806513,0.00616867,0.00809696,-0.00364748,0.00415126,-0.00782841,-0.000319573,0.00235679,0.000217882,0.0042878,-0.00500459,0.00530198,0.00880358,-0.0149252,0.00665563,0.000912753,-0.00747991,0.00469872,0.00461315,0.00555663,8.93175e-05,-0.00629252,0.002534,-0.00540644,0.00215413,-0.000959015,0.00700278,0.0109397,0.00700263,0.00190209,0.00537455,0.00514121,0.00259944,0.00800721,0.00522442,0.00757271,0.00479798,-0.00295958,-0.0148624,-0.0177518,-0.0237978,-0.0233551,-0.0180664,-0.00684771,-0.00970117,-0.0154496,-0.0172294,-0.00940812,-0.00991696,-0.0180547,-0.0210835,-0.0148007,-0.00633975,-0.015271,-0.0226267,-0.027246,-0.0115456,-0.00917966,-0.0152448,-0.0268258,-0.0285231,-0.0204181,-0.0259579,-0.0116087,-0.0274556,-0.0218315,0.00371717,0.0255687,0.0556613,0.0193956,-0.00634815,0.0049152,0.0110113,0.00353857,-0.0430605,-0.0392387,0.0169478,0.00277664
0.00246498,0.0125186,-0.0392899,-0.0407629,0.00148736,0.0128345,0.00220235,-0.012656,0.026756,0.0725678,0.0459414,0.0120262,-0.0338862,-0.0666422,-0.0717219,-0.0875575,-0.0862831,-0.101576,-0.107457,-0.118182,-0.121882,-0.116506,-0.115781,-0.113404,-0.116026,-0.105259,-0.0920526,-0.082015,-0.0810957,-0.0729135,-0.0593649,-0.054581,-0.0568298,-0.056314,-0.0502857,-0.05418,-0.0609957,-0.0645763,-0.0579791,-0.0568138,-0.0503485,-0.0406906,-0.0348159,-0.03928,-0.0335298,-0.0391183,-0.0459908,-0.0445385,-0.0478481,-0.0509076,-0.0470564,-0.0487214,-0.0517572,-0.0460554,-0.0576575,-0.0457129,-0.0473292,-0.0399264,-0.0283597,-0.0231085,-0.00753243,-0.00650964,-0.00277345,0.0341827,0.00977018,0.0149906,0.0136612,-0.00522738,-0.0139242,-0.0224028,-0.0293886,-0.0336692,-0.0518552,-0.0472255,-0.0523242,-0.0489499,-0.0488528,-0.0511481,-0.0480831,-0.0437939,-0.0445609,-0.0407932,-0.0367192,-0.0395356,-0.0354352,-0.0389555,-0.0448804,-0.0504475,-0.055097,-0.0642259,-0.0631368,-0.0573885,-0.0516973,-0.0543499,-0.052331,-0.0516328,-0.0531147,-0.0637761,-0.0671133,-0.0713327,-0.076283,-0.0941378,-0.10322,-0.110393,-0.105112,-0.112585,-0.118297,-0.126782,-0.117087,-0.106586,-0.10738,-0.0923816,-0.0979169,-0.083935,-0.0783264,-0.0360524,0.00976965,0.044544,0.076628,0.0291304,-0.00803581,0.00728537,0.0150566,0.00610078,-0.0424608,-0.0407741,0.0160181,0.00246051
0.00286512,0.0251122,0.00555668,0.00148736,0.0329593,0.0500613,0.0208599,-0.00367269,0.0402299,0.0836244,0.0647465,0.0237173,-0.0304082,-0.0623421,-0.060659,-0.0537349,-0.0362655,-0.0356929,-0.0305845,-0.0282403,-0.0336058,-0.0276315,-0.0231178,-0.0205534,-0.0282373,-0.028167,-0.028,-0.0258308,-0.0256424,-0.026062,-0.0261044,-0.0206079,-0.0156814,-0.0153765,-0.0156763,-0.00809521,-0.000382331,0.000699277,-0.00534756,-0.00714184,-0.00851793,-0.0100157,-0.00440528,0.00766001,0.00950331,0.0138098,0.0137253,0.000301297,-0.0105996,-0.0138632,-0.0249296,-0.0270297,-0.0223834,-0.0216582,-0.0094279,-0.00815277,-0.00854627,-0.00797557,-0.0145659,-0.00740906,-0.0111744,-0.00536273,-0.00652395,-0.0452246,-0.0189482,-0.0227009,-0.020674,-0.00602173,-0.00946536,-0.00870459,-0.0133265,-0.0082814,-0.00344586,-0.00912006,-0.0123527,-0.0219869,-0.0235198,-0.0204531,-0.0233921,-0.0138114,0.0019695,0.00924082,0.0104771,0.0128269,0.00536889,-0.00162294,-0.00722319,-0.011739,-0.0128868,-0.00695567,-0.00289113,-0.0029101,-0.00765729,-0.0103777,-0.0138986,-0.0178119,-0.0219256,-0.0236554,-0.0260748,-0.0268125,-0.0233454,-0.0237004,-0.0277265,-0.0282125,-0.0196317,-0.022171,-0.0277333,-0.0308642,-0.0243908,-0.0260278,-0.0338273,-0.0388864,-0.0549912,-0.0595034,-0.0575758,-0.0239414,0.0255677,0.0604926,0.0736901,0.02466,-0.0178947,0.0195356,0.0533312,0.0427886,0.0107918,0.0113556,0.032618,0.00545358
0.00613678,0.00480945,0.0139726,0.0128345,0.0500613,0.094744,0.0756237,0.0538153,0.0919474,0.121657,0.126904,0.103935,0.0625618,0.0441888,0.0443233,0.0493519,0.0676108,0.0908753,0.11373,0.130691,0.1365,0.138766,0.137249,0.141866,0.143091,0.140144,0.135724,0.131462,0.124559,0.117057,0.114683,0.116255,0.118502,0.116285,0.11132,0.106009,0.10634,0.108827,0.112938,0.11394,0.115818,0.118133,0.117741,0.112877,0.111388,0.10617,0.096359,0.0876045,0.0836268,0.0762241,0.0763807,0.0637717,0.0608403,0.0531618,0.0466498,0.0399196,0.0404933,0.0366054,0.0360138,0.0226987,0.0126615,0.00305277,-0.00212837,0.035659,0.00727661,0.0124808,0.00894322,0.00334123,0.0142133,0.0243863,0.034931,0.0357981,0.0374347,0.0417164,0.0505447,0.0524313,0.0655547,0.0678679,0.0763112,0.0791294,0.0864104,0.0950307,0.101668,0.103328,0.107321,0.111161,0.112926,0.112855,0.113107,0.112063,0.10699,0.100715,0.0997337,0.104794,0.11049,0.117689,0.118891,0.114603,0.110877,0.117326,0.128323,0.138469,0.144913,0.140537,0.138841,0.139792,0.148642,0.145231,0.136939,0.114255,0.0942131,0.0802464,0.0650403,0.0568301,0.0482468,0.0538627,0.0978624,0.124918,0.125012,0.0949111,0.0550304,0.0701871,0.0932733,0.0412623,0.00432964,0.0110674,0.000653646,0.0048521
0.0062988,-0.0160975,0.00569342,0.00220235,0.0208599,0.0756237,0.0698612,0.0766518,0.12628,0.159489,0.177555,0.154987,0.110598,0.0923741,0.0957419,0.10497,0.120722,0.135238,0.134889,0.148604,0.158865,0.177076,0.171419,0.173794,0.176031,0.187456,0.189698,0.182849,0.177487,0.178037,0.183449,0.17497,0.163995,0.15199,0.148176,0.141199,0.142255,0.147054,0.156441,0.157501,0.160563,0.158499,0.156902,0.15164,0.149763,0.13952,0.133177,0.12569,0.117985,0.120501,0.115959,0.112145,0.104531,0.0982629,0.0809304,0.0829697,0.0643161,0.0623278,0.0495883,0.0503655,0.0507628,0.0516464,0.0524912,0.0129378,0.0396512,0.0345816,0.0405965,0.0519445,0.0487015,0.0524261,0.0478334,0.064964,0.0644293,0.0815755,0.0869502,0.0988002,0.108369,0.11577,0.112546,0.122555,0.129797,0.132153,0.135396,0.13859,0.145113,0.147031,0.150911,0.155385,0.157897,0.150024,0.14428,0.140282,0.137787,0.1377,0.15065,0.163332,0.172076,0.174423,0.17919,0.182393,0.184987,0.181731,0.178081,0.180698,0.181141,0.177288,0.17055,0.156043,0.142322,0.144987,0.144185,0.123619,0.100271,0.0905662,0.0917298,0.118352,0.168696,0.191669,0.168243,0.138487,0.0826439,0.0713194,0.069769,0.00793165,-0.0110043,-0.00459491,-0.0261426,0.00315818
0.00151765,-0.0294064,-0.00967317,-0.012656,-0.00367269,0.0538153,0.0766518,0.102241,0.148895,0.169749,0.184765,0.16729,0.121424,0.0835723,0.0816565,0.0887097,0.120227,0.130634,0.146566,0.151536,0.155762,0.164235,0.170513,0.181171,0.181006,0.178179,0.167983,0.175037,0.181541,0.181411,0.167653,0.165933,0.161716,0.154102,0.144994,0.149947,0.154446,0.15496,0.154144,0.157576,0.152175,0.146119,0.148204,0.155652,0.158287,0.171876,0.174083,0.162326,0.156619,0.148712,0.143444,0.13235,0.133037,0.123832,0.128468,0.11097,0.110577,0.0991833,0.0981469,0.0956535,0.0873341,0.0840805,0.0750415,0.110088,0.0820053,0.0918403,0.0889703,0.0843566,0.0864558,0.0902633,0.100238,0.100718,0.113868,0.114972,0.127838,0.123662,0.134116,0.136852,0.145214,0.152766,0.168994,0.175852,0.170192,0.163676,0.150549,0.144878,0.144862,0.145682,0.146626,0.154463,0.154603,0.149542,0.146465,0.152525,0.150717,0.151952,0.156739,0.173266,0.180485,0.175618,0.164074,0.167206,0.181394,0.17654,0.169437,0.158128,0.161929,0.153224,0.154485,0.138588,0.128415,0.112675,0.0883873,0.0795017,0.0936457,0.128674,0.181335,0.199312,0.174882,0.146244,0.0949199,0.0767098,0.0613698,0.0033926,0.0022389,0.00224196,-0.022283,0.00346002
0.00655663,-0.0175229,0.0113446,0.026756,0.0402299,0.0919474,0.12628,0.148895,0.185349,0.201923,0.212195,0.220993,0.171502,0.12524,0.0937712,0.0784493,0.10515,0.117825,0.144378,0.158048,0.162627,0.168526,0.169402,0.182754,0.185078,0.192029,0.193493,0.196554,0.198533,0.20731,0.210686,0.199465,0.194519,0.204794,0.213727,0.20772,0.201129,0.199736,0.194921,0.186605,0.189061,0.19453,0.190799,0.191032,0.20233,0.200207,0.198714,0.199716,0.189043,0.18695,0.17872,0.161094,0.150173,0.148609,0.130454,0.145427,0.132228,0.141891,0.135546,0.134764,0.137179,0.14187,0.148851,0.114355,0.141844,0.132979,0.131854,0.141077,0.140165,0.143138,0.131613,0.145035,0.130948,0.143376,0.13608,0.143995,0.161009,0.171485,0.175424,0.192289,0.198566,0.20021,0.198675,0.190795,0.190704,0.191601,0.188486,0.189162,0.191523,0.188042,0.188876,0.198493,0.207561,0.204486,0.199982,0.196899,0.202666,0.201302,0.198306,0.191298,0.196361,0.192652,0.187506,0.178231,0.175438,0.167516,0.16766,0.166235,0.155556,0.139812,0.105692,0.10008,0.0831227,0.0983999,0.125398,0.169665,0.209299,0.201238,0.19469,0.188969,0.162294,0.140892,0.105363,0.0574035,0.0425168,0.0200103,-0.0167003,0.00655649
0.00866236,0.00702645,0.0440636,0.0725678,0.0836244,0.121657,0.159489,0.169749,0.201923,0.1841,0.161875,0.189311,0.140725,0.110464,0.0828329,0.0503806,0.057171,0.0401406,0.066411,0.0777123,0.0934051,0.0953191,0.0978322,0.103953,0.109143,0.126172,0.134608,0.143981,0.145747,0.151944,0.156519,0.168924,0.172158,0.171761,0.178516,0.191303,0.195415,0.189393,0.191043,0.193805,0.191499,0.184682,0.190219,0.186227,0.177532,0.178831,0.176822,0.161469,0.160605,0.157677,0.156748,0.154634,0.154642,0.148203,0.151259,0.144504,0.153827,0.155403,0.160807,0.166444,0.166604,0.165583,0.165738,0.206812,0.179319,0.184408,0.182364,0.168345,0.164049,0.164071,0.165595,0.154581,0.150975,0.148323,0.15672,0.154978,0.159069,0.156709,0.157576,0.157142,0.167045,0.16733,0.167333,0.173493,0.179402,0.181415,0.191067,0.190909,0.188643,0.18759,0.19296,0.190183,0.183784,0.174911,0.170611,0.168111,0.164,0.155938,0.15255,0.148564,0.14345,0.126157,0.117431,0.106824,0.113311,0.101603,0.0895211,0.0764421,0.066844,0.0608327,0.043245,0.0608889,0.0402212,0.0697684,0.0968319,0.132312,0.184523,0.159594,0.185398,0.205418,0.179593,0.164853,0.127789,0.0869637,0.0720531,0.0440529,0.00477638,0.0113685
